CustomerID,Age,Gender,Country,SubscriptionType,TenureMonths,MonthlySpend,NumLoginsPerWeek,SupportTickets,FeatureUsageRate,HasDiscount,AutoRenew,LastLoginDaysAgo,Churn
2738,57,Male,Australia,Standard,1,58.01,7,3,0.47,Yes,Yes,0,No
2739,21,Male,Canada,Enterprise,4,228.47,18,0,0.6,No,Yes,1,No
2740,32,Female,India,Basic,32,24.48,10,1,0.38,No,Yes,5,No
2741,50,Female,Australia,Basic,1,17.57,5,0,0.66,No,Yes,22,Yes
2742,56,Female,USA,Basic,1,29.83,6,0,0.96,No,Yes,18,No
2743,27,Female,Canada,Basic,2,25.61,11,5,0.53,No,Yes,49,Yes
2744,24,Female,USA,Basic,24,27.45,6,1,0.3,No,No,6,No
2745,50,Male,Germany,Standard,8,53.58,13,1,0.37,No,Yes,6,No
2746,34,Male,Australia,Premium,25,138.96,18,0,0.48,No,Yes,1,No
2747,29,Male,India,Standard,25,73.86,13,0,0.64,No,Yes,23,No
2748,34,Male,India,Basic,6,39.54,10,3,0.88,No,Yes,2,Yes
2749,64,Female,Canada,Premium,42,161.8,16,0,0.61,No,Yes,45,No
2750,33,Female,Canada,Standard,4,58.35,15,0,0.84,No,Yes,5,No
2751,31,Male,Canada,Basic,28,21.9,9,1,0.58,No,Yes,15,No
2752,20,Male,India,Standard,6,58.67,12,1,0.36,No,Yes,8,No
2753,61,Female,Australia,Basic,8,15.39,13,4,0.72,No,No,3,No
2754,47,Male,Germany,Basic,1,17.49,2,2,0.47,Yes,Yes,9,No
2755,63,Female,India,Premium,13,119.58,18,1,0.54,No,Yes,5,Yes
2756,58,Male,Canada,Basic,8,34.21,8,1,0.44,No,Yes,14,Yes
2757,52,Female,UK,Standard,5,55.39,17,0,0.9,Yes,Yes,12,No
2758,43,Female,Australia,Premium,1,112.22,3,3,0.62,No,Yes,1,No
2759,29,Female,Germany,Standard,15,57.67,11,1,0.53,Yes,Yes,1,No
2760,48,Female,India,Basic,24,15.48,7,1,0.53,No,Yes,50,No
2761,34,Female,UK,Basic,10,29.72,14,1,0.79,No,No,5,Yes
2762,54,Female,Australia,Basic,2,36.18,3,2,0.49,No,Yes,1,No
2763,25,Male,Germany,Standard,10,89.39,12,3,0.24,Yes,No,3,Yes
2764,36,Male,India,Basic,14,39.15,12,0,0.79,No,Yes,2,No
2765,43,Female,Australia,Basic,7,37.01,14,1,0.43,No,Yes,3,Yes
2766,21,Male,Australia,Enterprise,60,232.46,20,3,0.45,Yes,Yes,0,No
2767,32,Male,Canada,Standard,25,57.19,15,1,0.98,No,Yes,3,No
2768,64,Female,India,Basic,4,38.28,2,0,0.28,No,Yes,42,No
2769,31,Other,Australia,Standard,2,54.83,20,0,0.32,No,Yes,12,No
2770,47,Female,Germany,Standard,6,72.52,22,0,0.53,No,Yes,5,No
2771,59,Female,Canada,Basic,2,26.37,5,1,0.46,No,Yes,23,Yes
2772,41,Female,Australia,Basic,13,22.04,5,0,0.65,Yes,Yes,33,No
2773,63,Female,USA,Premium,1,131.3,21,1,0.69,Yes,Yes,1,No
2774,60,Female,UK,Standard,8,88.76,14,0,0.36,No,Yes,6,No
2775,51,Female,Australia,Standard,18,88.98,16,4,0.36,No,No,25,No
2776,36,Female,Canada,Basic,11,37.38,14,4,0.46,No,No,14,No
2777,20,Male,Canada,Basic,12,22.59,4,5,0.76,Yes,Yes,17,No
2778,21,Female,Germany,Basic,15,22.42,12,3,0.72,No,Yes,12,No
2779,28,Female,Australia,Basic,8,17.76,10,1,0.61,No,No,1,Yes
2780,30,Male,Australia,Basic,17,30.07,5,2,0.24,No,Yes,28,Yes
2781,35,Male,Germany,Basic,2,23.09,0,2,0.82,No,Yes,4,No
2782,36,Female,UK,Premium,10,105.07,20,2,0.58,Yes,No,1,No
2783,61,Male,Germany,Enterprise,60,237.12,22,1,0.6,No,Yes,6,No
2784,50,Female,Canada,Premium,24,128.5,16,1,0.47,Yes,Yes,20,Yes
2785,55,Male,UK,Premium,26,109.12,23,1,0.4,No,Yes,31,No
2786,20,Male,UK,Basic,10,22.0,12,0,0.4,No,Yes,15,No
2787,52,Female,India,Enterprise,1,246.72,9,1,0.74,No,Yes,6,No
2788,18,Male,Canada,Basic,12,22.72,0,1,0.62,No,Yes,19,No
2789,52,Male,Canada,Enterprise,13,256.78,23,2,0.5,Yes,Yes,21,No
2790,53,Male,Germany,Enterprise,15,270.52,18,3,0.38,No,Yes,38,No
2791,55,Female,Canada,Standard,12,75.45,19,0,0.43,Yes,Yes,1,No
2792,56,Female,Australia,Enterprise,38,228.9,0,1,0.93,No,Yes,2,Yes
2793,42,Female,Germany,Standard,2,84.91,16,2,0.5,Yes,Yes,8,Yes
2794,57,Female,Canada,Basic,5,19.24,3,1,0.96,No,No,6,No
2795,30,Female,Australia,Basic,14,15.39,12,0,0.43,No,No,22,No
2796,21,Female,India,Standard,1,53.7,15,2,0.69,No,Yes,13,No
2797,23,Female,Canada,Basic,12,26.82,7,2,0.85,No,No,1,No
2798,28,Female,India,Standard,5,84.82,10,3,0.81,No,Yes,11,No
2799,18,Male,Canada,Enterprise,6,203.04,31,3,0.86,Yes,No,5,No
2800,25,Male,Canada,Basic,11,35.41,5,1,0.58,No,Yes,7,Yes
2801,51,Female,USA,Premium,60,146.91,15,1,0.64,Yes,Yes,1,Yes
2802,57,Male,Australia,Premium,1,120.63,22,1,0.93,No,No,0,No
2803,26,Female,Canada,Premium,2,127.77,22,1,0.45,Yes,Yes,50,No
2804,53,Female,India,Enterprise,29,243.34,19,1,0.29,No,No,20,No
2805,56,Male,UK,Standard,9,52.45,8,2,0.73,No,Yes,15,No
2806,59,Female,India,Enterprise,24,281.33,36,0,0.88,No,Yes,16,Yes
2807,54,Male,Australia,Premium,2,145.2,22,0,0.36,Yes,No,15,No
2808,59,Female,Canada,Basic,6,37.21,11,1,0.75,No,No,7,No
2809,61,Male,Germany,Standard,23,75.71,16,0,0.23,No,No,10,Yes
2810,38,Female,USA,Standard,9,84.59,16,0,0.4,Yes,Yes,38,No
2811,37,Male,Germany,Basic,26,17.98,6,2,0.61,No,Yes,6,Yes
2812,55,Female,USA,Standard,1,56.26,18,0,0.9,No,Yes,3,No
2813,18,Female,USA,Standard,4,89.46,23,1,0.78,Yes,Yes,0,No
2814,52,Male,Germany,Basic,5,27.95,7,3,0.68,No,Yes,4,No
2815,45,Female,Australia,Standard,11,50.35,20,2,0.83,No,No,2,No
2816,24,Female,Canada,Premium,1,107.81,35,1,0.52,No,No,15,No
2817,60,Male,India,Standard,1,85.79,9,1,0.64,No,Yes,4,No
2818,61,Male,Germany,Basic,26,39.4,10,2,0.84,No,Yes,6,Yes
2819,26,Male,UK,Basic,27,19.39,8,0,0.94,No,Yes,1,No
2820,18,Male,USA,Basic,16,37.21,0,3,0.32,No,Yes,8,No
2821,53,Female,India,Premium,45,107.81,27,3,0.85,No,Yes,46,Yes
2822,51,Male,UK,Basic,1,33.83,6,2,0.53,No,Yes,8,No
2823,51,Female,India,Standard,8,83.09,13,2,0.93,No,No,20,No
2824,34,Male,Canada,Basic,16,37.9,12,2,0.41,No,Yes,12,Yes
2825,49,Male,UK,Basic,3,35.71,7,0,0.79,No,Yes,5,No
2826,19,Male,Australia,Premium,15,166.34,13,1,0.08,No,Yes,42,No
2827,53,Male,Australia,Standard,20,66.89,14,1,0.64,No,Yes,10,No
2828,42,Female,Germany,Basic,1,23.95,0,0,0.41,Yes,Yes,22,No
2829,60,Male,India,Basic,2,27.23,5,3,0.22,No,Yes,1,No
2830,43,Female,Australia,Basic,15,29.22,5,1,0.86,Yes,No,3,Yes
2831,62,Female,Australia,Standard,35,76.7,21,0,0.69,No,No,9,No
2832,43,Male,Germany,Standard,9,77.57,19,5,0.53,No,No,22,No
2833,38,Male,Germany,Basic,1,21.13,9,3,0.27,Yes,Yes,25,Yes
2834,35,Male,Australia,Basic,14,15.32,9,1,0.39,No,Yes,57,Yes
2835,46,Male,India,Basic,2,15.11,10,0,0.8,Yes,Yes,45,No
2836,41,Female,India,Premium,16,156.39,21,2,0.97,Yes,Yes,8,No
2837,64,Female,USA,Enterprise,6,218.13,16,0,0.82,No,Yes,11,No
2838,45,Female,USA,Basic,6,31.34,8,0,0.83,No,Yes,0,No
2839,29,Female,UK,Premium,3,119.1,14,0,0.74,No,Yes,10,No
2840,28,Male,UK,Basic,2,24.88,5,1,0.35,No,Yes,0,No
2841,44,Male,UK,Basic,10,32.98,13,1,0.85,No,No,0,No
2842,40,Other,USA,Premium,3,103.91,16,3,0.5,No,Yes,12,No
2843,50,Female,Germany,Premium,50,146.59,18,2,0.83,Yes,Yes,34,Yes
2844,33,Male,Australia,Enterprise,60,288.69,20,2,0.2,No,No,50,No
2845,45,Male,Canada,Standard,8,56.1,6,0,0.84,No,Yes,19,No
2846,45,Male,Canada,Basic,1,18.31,4,1,0.43,No,Yes,20,No
2847,62,Female,Australia,Premium,2,176.93,13,4,0.86,No,No,8,No
2848,55,Female,India,Basic,8,39.69,3,0,0.65,No,Yes,12,No
2849,23,Male,USA,Standard,7,57.32,4,5,0.12,No,Yes,13,Yes
2850,59,Male,India,Basic,1,38.63,6,0,0.3,No,No,1,Yes
2851,46,Male,Canada,Standard,60,64.56,7,0,0.52,No,Yes,0,No
2852,51,Male,India,Basic,1,26.41,6,1,0.23,No,Yes,2,No
2853,20,Female,USA,Basic,3,25.7,5,0,0.67,No,Yes,23,No
2854,23,Female,USA,Premium,60,126.31,16,3,0.71,No,No,12,No
2855,55,Male,USA,Basic,20,36.41,10,1,0.82,No,Yes,13,No
2856,30,Female,Canada,Standard,1,68.51,19,2,0.46,No,Yes,6,No
2857,53,Male,USA,Basic,45,32.66,9,1,0.42,No,Yes,30,Yes
2858,32,Female,UK,Basic,14,28.08,9,1,0.07,No,Yes,49,Yes
2859,23,Female,UK,Basic,25,31.83,9,1,0.43,No,Yes,3,No
2860,50,Male,Australia,Basic,3,15.89,9,0,0.92,No,Yes,5,No
2861,58,Female,USA,Premium,60,111.93,7,2,0.16,No,No,5,No
2862,29,Male,UK,Basic,17,35.91,10,3,0.73,Yes,Yes,49,No
2863,60,Male,USA,Enterprise,60,230.41,11,2,0.76,No,Yes,10,No
2864,30,Male,Canada,Standard,1,83.34,21,1,0.4,Yes,Yes,12,Yes
2865,50,Male,UK,Basic,1,28.17,8,2,0.15,Yes,Yes,6,No
2866,45,Female,Canada,Standard,41,51.26,25,1,0.68,Yes,Yes,34,No
2867,53,Male,UK,Standard,23,81.57,10,2,0.43,No,Yes,3,Yes
2868,22,Female,Germany,Premium,18,102.32,17,1,0.68,No,Yes,9,No
2869,42,Female,Germany,Basic,1,25.94,12,0,0.21,Yes,Yes,3,No
2870,34,Male,Australia,Basic,8,35.0,9,3,0.7,Yes,Yes,13,No
2871,54,Male,Australia,Premium,22,150.26,21,2,0.14,No,Yes,11,No
2872,36,Male,Australia,Premium,31,149.67,10,1,0.77,No,Yes,2,Yes
2873,52,Male,Canada,Premium,60,107.96,29,2,0.68,No,Yes,26,Yes
2874,60,Male,UK,Basic,4,34.23,9,3,0.55,No,No,1,No
2875,51,Female,Germany,Premium,29,107.06,18,3,0.31,No,No,2,Yes
2876,63,Male,USA,Standard,60,85.89,11,2,0.43,No,Yes,4,No
2877,23,Female,India,Standard,1,67.68,20,0,0.62,Yes,No,25,No
2878,36,Male,Germany,Basic,10,23.51,4,0,0.4,No,No,3,No
2879,18,Male,Germany,Standard,6,83.25,8,1,0.52,No,Yes,3,No
2880,24,Male,USA,Basic,4,25.0,7,4,0.68,Yes,Yes,15,No
2881,51,Male,Germany,Basic,22,38.91,20,1,0.61,Yes,Yes,26,No
2882,36,Male,Germany,Premium,52,113.56,16,0,0.54,Yes,Yes,18,No
2883,50,Female,Germany,Basic,6,24.29,7,2,0.89,Yes,Yes,11,No
2884,43,Female,Australia,Basic,2,17.86,9,0,0.38,No,No,15,No
2885,58,Male,Australia,Basic,13,16.0,5,1,0.61,Yes,Yes,11,No
2886,59,Female,UK,Premium,60,127.24,22,1,0.58,Yes,Yes,6,No
2887,44,Male,Australia,Standard,5,58.59,14,3,0.74,No,Yes,17,Yes
2888,55,Male,Germany,Basic,21,39.83,11,4,0.54,No,No,17,No
2889,43,Female,India,Premium,2,141.93,16,0,0.45,No,Yes,15,Yes
2890,52,Female,Australia,Premium,59,177.87,24,3,0.7,No,Yes,15,No
2891,37,Female,UK,Basic,3,25.3,6,0,0.94,Yes,No,4,No
2892,41,Male,UK,Standard,1,66.21,14,1,0.49,No,No,39,No
2893,64,Other,Canada,Premium,1,126.26,15,0,0.45,No,No,72,No
2894,38,Female,Germany,Standard,32,79.85,16,0,0.95,No,No,12,No
2895,43,Female,India,Basic,2,24.77,8,3,0.45,Yes,Yes,3,No
2896,37,Female,India,Premium,34,135.62,15,3,0.04,No,No,5,No
2897,23,Female,Canada,Standard,6,86.09,22,2,0.72,No,Yes,20,Yes
2898,20,Female,India,Basic,1,28.1,6,0,0.83,No,Yes,4,Yes
2899,27,Female,UK,Basic,1,24.04,12,1,0.88,Yes,No,14,No
2900,29,Male,USA,Basic,26,30.77,7,5,0.64,Yes,Yes,1,Yes
2901,50,Female,UK,Basic,27,20.78,6,0,0.53,No,No,51,No
2902,39,Male,Australia,Premium,12,113.61,19,1,0.68,No,Yes,27,No
2903,33,Other,USA,Basic,6,25.84,10,1,0.76,No,No,25,No
2904,34,Female,India,Basic,15,38.55,7,1,0.63,No,Yes,22,No
2905,27,Female,Germany,Standard,33,63.91,13,3,0.35,Yes,Yes,0,No
2906,29,Male,USA,Basic,5,24.02,2,1,0.81,No,Yes,1,Yes
2907,36,Female,UK,Enterprise,60,298.24,32,0,0.77,Yes,Yes,13,No
2908,57,Male,UK,Basic,1,27.2,0,0,0.43,No,Yes,21,No
2909,40,Female,Australia,Basic,14,20.99,9,2,0.98,No,No,21,Yes
2910,57,Female,UK,Basic,20,23.18,3,1,0.44,No,Yes,11,No
2911,27,Male,Australia,Basic,3,22.12,3,3,0.41,Yes,Yes,11,No
2912,27,Male,UK,Basic,5,23.84,9,1,0.91,No,Yes,1,No
2913,27,Female,Canada,Standard,11,76.17,20,0,0.74,No,No,39,No
2914,56,Male,India,Enterprise,13,212.64,37,7,0.54,No,No,5,Yes
2915,47,Male,Germany,Basic,14,25.18,6,0,0.77,No,No,3,Yes
2916,21,Male,Australia,Standard,11,71.33,17,1,0.09,Yes,No,13,No
2917,18,Male,Canada,Standard,17,83.11,13,0,0.12,Yes,No,0,Yes
2918,60,Female,India,Premium,14,111.93,13,1,0.95,No,Yes,48,No
2919,36,Female,Australia,Basic,42,25.29,9,3,0.77,Yes,Yes,6,No
2920,22,Female,USA,Basic,2,38.54,9,1,0.76,No,Yes,5,Yes
2921,47,Male,Canada,Basic,7,23.38,6,2,0.31,Yes,No,2,Yes
2922,43,Female,Australia,Standard,60,70.87,18,1,0.48,No,No,10,No
2923,57,Female,Canada,Premium,3,103.4,17,1,0.33,No,Yes,7,Yes
2924,51,Female,Canada,Basic,6,25.47,1,1,0.56,No,No,5,No
2925,19,Male,Canada,Basic,15,17.24,9,2,0.19,No,No,2,No
2926,41,Male,USA,Premium,31,179.58,10,1,0.58,No,Yes,5,No
2927,31,Female,UK,Premium,41,166.8,13,2,0.28,Yes,Yes,25,No
2928,58,Male,Canada,Enterprise,60,298.92,44,5,0.54,No,Yes,23,No
2929,59,Female,India,Premium,12,121.74,15,0,0.55,No,No,12,No
2930,30,Female,UK,Basic,14,36.32,7,1,0.08,No,No,20,No
2931,46,Male,USA,Standard,24,78.35,15,1,0.27,No,Yes,14,Yes
2932,18,Female,Germany,Standard,7,83.65,25,1,0.88,No,No,1,No
2933,63,Female,USA,Basic,11,37.13,9,1,0.22,Yes,Yes,39,No
2934,51,Male,Germany,Standard,4,65.25,23,1,0.82,No,Yes,10,No
2935,21,Male,India,Standard,24,63.86,19,2,0.63,Yes,No,20,No
2936,45,Male,Germany,Basic,4,37.22,7,2,0.24,No,No,31,No
2937,36,Male,Australia,Premium,14,122.13,5,2,0.37,No,Yes,31,No
2938,18,Male,Canada,Standard,17,54.79,15,1,0.3,Yes,No,40,Yes
2939,53,Male,UK,Enterprise,60,269.4,16,2,0.74,No,Yes,15,No
2940,60,Male,Australia,Basic,9,19.61,10,2,0.68,Yes,Yes,15,No
2941,30,Female,UK,Basic,3,30.97,14,2,0.66,No,Yes,4,No
2942,59,Male,Canada,Standard,12,80.74,10,0,0.71,No,Yes,5,No
2943,22,Male,UK,Basic,14,23.36,13,4,0.81,Yes,Yes,13,No
2944,50,Male,USA,Standard,34,74.6,16,1,0.83,Yes,No,4,Yes
2945,31,Male,Canada,Premium,41,143.39,9,1,0.56,No,Yes,6,No
2946,33,Female,Canada,Basic,4,32.44,8,2,0.99,No,Yes,2,Yes
2947,49,Female,UK,Standard,10,77.38,16,1,0.49,No,No,20,No
2948,44,Female,Australia,Standard,3,89.37,18,2,0.22,No,Yes,14,No
2949,52,Female,Germany,Basic,18,28.39,5,1,0.49,No,No,19,No
2950,20,Female,India,Premium,3,143.08,24,1,0.35,Yes,No,8,No
2951,21,Female,Germany,Premium,3,131.22,30,1,0.51,No,No,19,No
2952,24,Male,USA,Standard,11,85.03,17,4,0.07,No,Yes,9,Yes
2953,30,Female,Canada,Standard,1,51.47,11,1,0.37,Yes,Yes,11,No
2954,58,Female,Canada,Standard,3,80.6,16,1,0.25,No,Yes,2,Yes
2955,20,Other,USA,Premium,12,101.78,18,3,0.83,No,Yes,0,Yes
2956,34,Male,India,Standard,20,54.41,19,1,0.42,Yes,No,20,No
2957,64,Female,Canada,Standard,24,80.45,11,2,0.79,No,Yes,33,No
2958,27,Male,Germany,Premium,60,129.71,11,2,0.81,Yes,Yes,6,No
2959,64,Female,USA,Basic,17,31.44,10,2,0.92,No,Yes,28,No
2960,18,Female,Canada,Premium,5,124.2,14,2,0.22,No,Yes,4,Yes
2961,45,Female,Germany,Basic,1,31.1,3,1,0.62,No,Yes,19,No
2962,27,Female,USA,Basic,52,15.3,6,1,0.59,No,Yes,13,Yes
2963,24,Female,USA,Basic,7,27.65,11,1,0.68,No,Yes,0,Yes
2964,56,Female,USA,Enterprise,28,247.17,23,1,0.4,No,No,4,No
2965,20,Female,India,Premium,7,104.21,17,0,0.24,Yes,No,14,Yes
2966,24,Male,USA,Standard,12,62.29,10,3,0.11,No,Yes,3,Yes
2967,26,Male,Australia,Standard,12,53.83,19,0,0.96,No,Yes,13,No
2968,57,Male,UK,Standard,7,60.04,6,3,0.71,No,Yes,18,Yes
2969,52,Male,UK,Premium,59,141.63,19,4,0.54,No,Yes,6,Yes
2970,43,Other,USA,Standard,42,87.3,19,1,0.57,No,Yes,17,No
2971,22,Male,Canada,Basic,34,15.46,9,2,0.97,No,Yes,15,No
2972,30,Female,UK,Basic,1,37.2,15,0,0.42,Yes,Yes,65,No
2973,62,Male,Germany,Premium,48,147.49,22,2,0.65,No,Yes,14,Yes
2974,47,Male,Germany,Standard,26,67.1,12,0,0.55,No,No,4,No
2975,57,Male,Canada,Basic,1,28.77,2,1,0.45,No,Yes,4,Yes
2976,56,Male,Germany,Basic,1,39.79,0,2,0.69,No,Yes,16,No
2977,27,Male,Australia,Premium,6,142.98,18,2,0.39,No,Yes,1,No
2978,59,Female,Canada,Basic,5,34.3,2,3,0.52,No,Yes,3,No
2979,40,Female,Germany,Standard,11,51.0,21,2,0.19,No,Yes,0,No
2980,28,Female,USA,Enterprise,30,288.42,27,1,0.88,No,No,10,Yes
2981,29,Female,Germany,Basic,1,23.83,10,0,0.65,No,Yes,23,Yes
2982,30,Female,USA,Basic,6,39.54,7,1,0.15,Yes,No,10,Yes
2983,57,Female,Germany,Standard,3,70.57,13,2,0.59,No,Yes,5,No
2984,63,Male,Germany,Premium,43,159.08,24,2,0.35,No,No,27,No
2985,33,Male,Germany,Standard,4,84.36,13,2,0.52,No,Yes,9,No
2986,26,Male,USA,Enterprise,60,295.62,19,2,0.84,No,Yes,17,No
2987,27,Male,Germany,Basic,21,34.37,2,0,0.6,No,No,64,No
2988,46,Female,Germany,Standard,21,71.53,24,1,0.58,No,No,25,No
2989,26,Female,Australia,Standard,1,64.53,13,3,0.58,Yes,No,28,Yes
2990,50,Female,India,Premium,23,153.91,22,3,0.94,Yes,Yes,1,No
2991,41,Female,USA,Basic,2,19.67,5,1,0.72,No,Yes,11,No
2992,52,Male,Australia,Premium,12,158.44,22,1,0.38,No,Yes,87,Yes
2993,28,Male,UK,Standard,53,83.12,5,1,0.94,No,No,5,Yes
2994,56,Female,Canada,Basic,11,39.27,9,2,0.36,Yes,Yes,0,No
2995,30,Male,India,Basic,2,20.98,9,0,0.93,No,Yes,0,No
2996,40,Female,Australia,Premium,21,135.46,0,1,0.3,No,No,57,No
2997,42,Male,Australia,Basic,5,15.03,0,2,0.69,No,Yes,8,No
2998,33,Female,Germany,Basic,3,21.97,9,3,0.89,Yes,No,5,No
2999,38,Female,UK,Basic,4,32.31,8,3,0.58,No,Yes,10,Yes
3000,27,Female,UK,Premium,23,164.3,11,2,0.16,Yes,Yes,14,Yes
3001,58,Female,Germany,Standard,9,67.11,20,1,0.57,Yes,Yes,31,No
3002,57,Male,Australia,Premium,29,134.77,18,3,0.53,Yes,Yes,8,No
3003,36,Male,Australia,Basic,5,23.46,5,0,0.45,No,Yes,28,No
3004,52,Male,Germany,Standard,4,64.36,16,1,0.63,No,Yes,4,No
3005,45,Male,India,Standard,4,81.46,20,1,0.74,Yes,Yes,11,No
3006,58,Male,USA,Premium,10,179.1,20,0,0.21,No,No,22,No
3007,19,Female,India,Premium,21,158.39,24,1,0.71,No,Yes,8,Yes
3008,47,Male,USA,Basic,13,19.9,6,3,0.57,No,Yes,4,No
3009,57,Female,UK,Standard,10,77.34,14,1,0.62,No,Yes,24,No
3010,57,Female,Canada,Basic,8,36.06,12,2,0.48,No,Yes,24,Yes
3011,22,Female,Germany,Standard,5,77.61,8,1,0.55,No,No,4,No
3012,55,Female,India,Basic,13,16.07,8,0,0.42,Yes,Yes,13,No
3013,59,Female,UK,Basic,11,25.5,4,2,0.24,No,Yes,4,No
3014,32,Female,India,Basic,2,25.39,7,3,0.45,No,No,33,No
3015,53,Female,Australia,Standard,7,74.28,18,0,0.84,No,No,1,No
3016,20,Female,USA,Basic,1,38.28,10,1,0.45,No,No,7,No
3017,41,Male,Germany,Standard,18,68.67,15,1,0.86,Yes,Yes,15,No
3018,58,Male,Australia,Basic,5,37.24,2,0,0.57,Yes,No,29,Yes
3019,64,Female,USA,Basic,5,26.7,8,1,0.8,No,Yes,23,Yes
3020,58,Male,Australia,Premium,2,163.26,21,0,0.67,No,No,17,No
3021,29,Female,USA,Basic,1,19.0,8,4,0.53,Yes,Yes,39,Yes
3022,25,Female,USA,Basic,1,25.58,4,1,0.73,No,Yes,0,No
3023,31,Male,Australia,Standard,2,82.36,17,1,0.23,No,No,58,Yes
3024,35,Male,UK,Basic,6,27.66,4,3,0.66,No,Yes,6,No
3025,61,Male,Germany,Basic,1,28.6,7,0,0.54,Yes,Yes,20,No
3026,63,Male,Canada,Basic,13,30.13,7,1,0.84,No,Yes,4,Yes
3027,37,Male,India,Premium,11,129.1,19,1,0.34,No,No,8,No
3028,40,Female,USA,Standard,21,70.52,12,3,0.45,No,Yes,31,No
3029,22,Male,Germany,Standard,21,60.63,19,1,0.89,Yes,Yes,8,Yes
3030,18,Female,India,Standard,43,68.32,29,1,0.62,No,Yes,32,No
3031,62,Male,Germany,Basic,1,27.56,3,3,0.77,Yes,No,11,No
3032,63,Female,Australia,Basic,8,23.44,7,4,0.78,Yes,Yes,4,No
3033,19,Female,India,Premium,1,160.87,15,1,0.75,No,Yes,9,No
3034,33,Female,Germany,Basic,6,20.03,12,0,0.46,No,Yes,1,Yes
3035,22,Female,Canada,Basic,1,39.96,4,3,0.36,Yes,Yes,9,No
3036,39,Female,Germany,Basic,1,26.03,6,2,0.92,No,No,23,No
3037,18,Male,Germany,Basic,6,18.75,10,2,0.48,No,Yes,1,No
3038,29,Male,USA,Enterprise,55,233.24,8,4,0.26,No,Yes,3,No
3039,36,Male,USA,Basic,8,35.89,10,2,0.97,Yes,No,8,Yes
3040,39,Male,USA,Standard,14,65.54,15,1,0.47,No,No,21,No
3041,59,Male,Australia,Basic,6,17.59,9,1,0.87,Yes,No,20,No
3042,61,Female,Germany,Enterprise,17,277.61,24,1,0.31,No,Yes,32,No
3043,34,Male,Canada,Basic,5,30.07,4,2,0.74,No,Yes,2,No
3044,30,Male,India,Basic,60,27.32,1,3,0.43,Yes,Yes,2,No
3045,56,Female,USA,Standard,3,58.21,22,5,0.85,Yes,Yes,16,No
3046,45,Female,UK,Standard,19,79.64,25,4,0.36,No,No,2,No
3047,20,Other,Germany,Basic,2,26.32,13,1,0.46,No,Yes,8,No
3048,22,Female,Canada,Basic,15,34.23,5,1,0.91,No,No,11,No
3049,53,Male,Canada,Basic,11,24.97,2,3,0.7,No,Yes,4,No
3050,32,Female,USA,Basic,14,31.27,9,2,0.59,No,Yes,17,Yes
3051,34,Male,Australia,Basic,1,21.28,8,1,0.5,No,Yes,29,No
3052,61,Male,USA,Standard,11,79.87,12,2,0.34,No,Yes,0,No
3053,63,Male,Australia,Basic,8,29.14,5,3,0.31,Yes,No,5,No
3054,46,Female,UK,Basic,7,20.08,4,3,0.09,Yes,Yes,18,No
3055,21,Male,UK,Standard,1,83.95,19,2,0.36,No,Yes,4,No
3056,49,Female,USA,Enterprise,25,270.67,21,2,0.41,No,Yes,11,Yes
3057,60,Male,India,Standard,3,83.28,8,1,0.44,No,Yes,21,No
3058,55,Male,USA,Basic,1,34.33,11,1,0.52,No,Yes,6,Yes
3059,21,Male,USA,Basic,1,31.36,6,0,0.27,No,No,23,No
3060,30,Male,Canada,Enterprise,24,236.63,27,0,0.23,No,Yes,25,Yes
3061,37,Other,USA,Basic,10,35.18,8,0,0.51,Yes,Yes,70,No
3062,64,Female,USA,Basic,4,26.8,10,4,0.7,Yes,No,8,No
3063,35,Male,USA,Standard,32,50.81,18,0,0.52,No,No,9,No
3064,59,Female,India,Standard,2,75.67,1,0,0.76,No,Yes,22,Yes
3065,54,Female,Canada,Standard,20,67.82,8,3,0.82,No,No,30,Yes
3066,29,Male,Germany,Basic,4,27.39,9,3,0.86,No,Yes,10,No
3067,42,Female,Germany,Basic,20,37.26,7,0,0.87,No,Yes,0,No
3068,47,Female,Germany,Enterprise,22,274.39,22,1,0.37,No,Yes,9,No
3069,32,Male,Germany,Basic,1,25.96,3,1,0.8,Yes,No,3,Yes
3070,53,Male,Canada,Standard,1,56.06,17,0,0.13,Yes,Yes,1,Yes
3071,25,Male,USA,Standard,1,77.68,12,0,0.69,Yes,Yes,6,No
3072,45,Male,Germany,Standard,1,74.71,12,0,0.39,No,Yes,7,Yes
3073,39,Male,USA,Basic,1,15.7,10,1,0.31,No,Yes,59,No
3074,55,Female,Germany,Basic,26,28.07,2,1,0.68,Yes,Yes,9,No
3075,33,Female,India,Standard,1,65.72,11,0,0.25,No,No,51,Yes
3076,22,Male,USA,Premium,26,137.59,16,0,0.29,No,No,19,No
3077,63,Male,Canada,Premium,11,108.01,16,0,0.41,No,Yes,4,No
3078,51,Female,Australia,Basic,16,18.38,6,0,0.64,No,Yes,18,Yes
3079,55,Male,India,Basic,9,30.99,3,1,0.24,Yes,Yes,7,No
3080,28,Female,Australia,Premium,14,132.01,13,2,0.58,No,Yes,12,No
3081,19,Other,India,Standard,14,72.36,4,1,0.66,No,Yes,10,No
3082,42,Other,Canada,Premium,26,102.14,17,4,0.18,No,Yes,40,No
3083,42,Female,India,Basic,6,37.07,12,0,0.55,No,No,2,No
3084,18,Male,USA,Standard,1,66.76,14,2,0.71,No,No,8,No
